"codigounic,""COMUNA_SII"",""MANZ"",""PREDIO"",""AVALUO"",""SUP_TERR"",""ANO_CONSTR"",""SUP_CONSTR"",""UF_TRANS"",""COMUNA"",""Casas_UFPr"",""Depto_UFPr"",""IMORANCASA"",""IMORANDPTO"",""Ten_Metro"",""Ten_MetroC"""
"13101-7-124,13101,7,124,44402142,0,1952,107,2795,""SANTIAGO"",15.4796284415,23.5039983166,0.00604273155501,0.295378487906,1,1"
"13101-7-29,13101,7,29,21354880,0,1962,49,1593,""SANTIAGO"",15.4796284415,23.5039983166,0.00604273155501,0.295378487906,1,1"
"13101-7-35,13101,7,35,22226647,0,1962,51,2130,""SANTIAGO"",15.4796284415,23.5039983166,0.00604273155501,0.295378487906,1,1"
"13101-7-46,13101,7,46,23098118,0,1962,53,2226,""SANTIAGO"",15.4796284415,23.5039983166,0.00604273155501,0.295378487906,1,1"
"13101-7-55,13101,7,55,36993951,0,1959,90,2852,""SANTIAGO"",15.4796284415,23.5039983166,0.00604273155501,0.295378487906,1,1"
"13101-7-61,13101,7,61,29184243,0,1959,71,2084,""SANTIAGO"",15.4796284415,23.5039983166,0.00604273155501,0.295378487906,1,1"
"13101-7-62,13101,7,62,31239446,0,1959,76,1773,""SANTIAGO"",15.4796284415,23.5039983166,0.00604273155501,0.295378487906,1,1"
"13101-7-69,13101,7,69,38698387,0,1962,87,639,""SANTIAGO"",15.4796284415,23.5039983166,0.00604273155501,0.295378487906,1,1"
"13101-7-71,13101,7,71,28024746,0,1962,59,1986,""SANTIAGO"",15.4796284415,23.5039983166,0.00604273155501,0.295378487906,1,1"
"13101-7-85,13101,7,85,46924859,0,1958,79,3927,""SANTIAGO"",15.4796284415,23.5039983166,0.00604273155501,0.295378487906,1,1"
"13101-702-39,13101,702,39,27825655,184,1900,154,1299,""SANTIAGO"",7.68902260884,17.1495296971,0.346578815052,0.0243617252699,0,0"
"13101-702-43,13101,702,43,25110458,0,1957,86,1120,""SANTIAGO"",7.68902260884,17.1495296971,0.346578815052,0.0243617252699,0,0"
"13101-702-54,13101,702,54,25110458,0,1957,86,1236,""SANTIAGO"",7.68902260884,17.1495296971,0.346578815052,0.0243617252699,0,0"
"13101-702-60,13101,702,60,35329633,0,1957,121,2100,""SANTIAGO"",7.68902260884,17.1495296971,0.346578815052,0.0243617252699,0,0"
"13101-702-89,13101,702,89,20146914,0,1957,69,1094,""SANTIAGO"",7.68902260884,17.1495296971,0.346578815052,0.0243617252699,0,0"
"13101-702-90,13101,702,90,20146914,0,1957,69,414,""SANTIAGO"",7.68902260884,17.1495296971,0.346578815052,0.0243617252699,0,0"
"13101-702-96,13101,702,96,30658179,0,1957,105,1641,""SANTIAGO"",7.68902260884,17.1495296971,0.346578815052,0.0243617252699,0,0"
"13101-702-97,13101,702,97,30658179,0,1957,105,2008,""SANTIAGO"",7.68902260884,17.1495296971,0.346578815052,0.0243617252699,0,0"
"13101-703-5,13101,703,5,55267343,238,1902,326,2023,""SANTIAGO"",7.9996716015,18.6888183528,0.337943831544,0.0671426397639,0,0"
"13101-704-80,13101,704,80,14486573,0,1964,50,805,""SANTIAGO"",8.91150992651,18.9297832685,0.29858670963,0.0727448936692,1,0"
"13101-71-105,13101,71,105,21706475,0,1944,32,1329,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-108,13101,71,108,16873386,0,1944,33,1240,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-111,13101,71,111,18407411,0,1944,36,1080,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-115,13101,71,115,7158782,0,1944,14,710,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-116,13101,71,116,7158782,0,1944,14,1082,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-117,13101,71,117,16873386,0,1944,33,884,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-121,13101,71,121,16362045,0,1944,32,1521,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-123,13101,71,123,14316678,0,1944,28,707,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-127,13101,71,127,17896070,0,1944,35,691,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-129,13101,71,129,18407411,0,1944,36,987,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-130,13101,71,130,16362045,0,1944,32,1482,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-134,13101,71,134,7158782,0,1944,14,842,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-135,13101,71,135,16873386,0,1944,33,897,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-138,13101,71,138,18407411,0,1944,36,1440,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-145,13101,71,145,23741097,0,1944,35,1203,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-148,13101,71,148,16362045,0,1944,32,1259,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-149,13101,71,149,17896070,0,1944,35,995,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-71-67,13101,71,67,17162183,0,1943,33,657,""SANTIAGO"",13.0591890101,20.9762355035,0.0727470740294,0.202284193645,1,1"
"13101-711-10,13101,711,10,25359002,0,1966,68,1792,""SANTIAGO"",11.9996657633,16.208462628,0.187133578066,-0.00197734859594,1,1"
"13101-711-100,13101,711,100,22652369,0,1966,73,1312,""SANTIAGO"",11.9996657633,16.208462628,0.187133578066,-0.00197734859594,1,1"
"13101-711-100,13101,711,100,22652369,0,1966,73,1290,""SANTIAGO"",11.9996657633,16.208462628,0.187133578066,-0.00197734859594,1,1"
"13101-711-109,13101,711,109,24731519,0,1966,80,1575,""SANTIAGO"",11.9996657633,16.208462628,0.187133578066,-0.00197734859594,1,1"
"13101-711-112,13101,711,112,22567517,0,1966,73,1330,""SANTIAGO"",11.9996657633,16.208462628,0.187133578066,-0.00197734859594,1,1"
"13101-711-22,13101,711,22,24986257,0,1966,67,1136,""SANTIAGO"",11.9996657633,16.208462628,0.187133578066,-0.00197734859594,1,1"
"13101-711-24,13101,711,24,24986257,0,1966,67,1207,""SANTIAGO"",11.9996657633,16.208462628,0.187133578066,-0.00197734859594,1,1"
"13101-711-29,13101,711,29,25359002,0,1966,68,841,""SANTIAGO"",11.9996657633,16.208462628,0.187133578066,-0.00197734859594,1,1"
"13101-711-33,13101,711,33,25359002,0,1966,68,1122,""SANTIAGO"",11.9996657633,16.208462628,0.187133578066,-0.00197734859594,1,1"
"13101-711-49,13101,711,49,23432137,0,1966,72,1000,""SANTIAGO"",11.9996657633,16.208462628,0.187133578066,-0.00197734859594,1,1"
"13101-711-61,13101,711,61,21121086,0,1966,58,1300,""SANTIAGO"",11.9996657633,16.208462628,0.187133578066,-0.00197734859594,1,1"
"13101-711-67,13101,711,67,22622843,0,1966,73,719,""SANTIAGO"",11.9996657633,16.208462628,0.187133578066,-0.00197734859594,1,1"
"13101-711-91,13101,711,91,23680538,0,1966,72,1135,""SANTIAGO"",11.9996657633,16.208462628,0.187133578066,-0.00197734859594,1,1"
"13101-711-98,13101,711,98,24824540,0,1966,80,1998,""SANTIAGO"",11.9996657633,16.208462628,0.187133578066,-0.00197734859594,1,1"
"13101-712-100,13101,712,100,21214963,0,2012,30,1140,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-101,13101,712,101,21214963,0,2012,30,1140,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-102,13101,712,102,29060463,0,2012,41,1440,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-105,13101,712,105,21889435,0,2012,31,1340,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-106,13101,712,106,41943272,0,2012,59,2345,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-107,13101,712,107,35446716,0,2012,50,2000,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-108,13101,712,108,24082778,0,2012,34,1282,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-109,13101,712,109,21214963,0,2012,30,1225,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-110,13101,712,110,21214963,0,2012,30,1228,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-111,13101,712,111,29060463,0,2012,41,1762,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-112,13101,712,112,15022489,0,2012,21,1075,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-113,13101,712,113,15022489,0,2012,21,1055,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-114,13101,712,114,21889435,0,2012,31,1280,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-115,13101,712,115,41943272,0,2012,59,2817,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-116,13101,712,116,35446716,0,2012,50,2430,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-117,13101,712,117,24082778,0,2012,34,1545,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-117,13101,712,117,24082778,0,2012,34,1485,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-119,13101,712,119,21214963,0,2012,30,1228,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-120,13101,712,120,29060463,0,2012,41,1490,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-123,13101,712,123,21889435,0,2012,31,1350,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-124,13101,712,124,41943272,0,2012,59,2812,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-126,13101,712,126,24082778,0,2012,34,1263,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-127,13101,712,127,21214963,0,2012,30,1530,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-129,13101,712,129,29060463,0,2012,41,1830,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-132,13101,712,132,21889435,0,2012,31,1440,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-133,13101,712,133,41943272,0,2012,59,2817,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-134,13101,712,134,35446716,0,2012,50,2435,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-135,13101,712,135,24082778,0,2012,34,1723,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-136,13101,712,136,21214963,0,2012,30,1540,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-137,13101,712,137,21214963,0,2012,30,1228,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-138,13101,712,138,29060463,0,2012,41,1594,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-140,13101,712,140,15022489,0,2012,21,1040,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-144,13101,712,144,24082778,0,2012,34,1795,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-145,13101,712,145,21214963,0,2012,30,1118,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-145,13101,712,145,21214963,0,2012,30,2802,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-146,13101,712,146,21214963,0,2012,30,1217,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-146,13101,712,146,21214963,0,2012,30,1217,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-147,13101,712,147,29060463,0,2012,41,2035,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-149,13101,712,149,15022489,0,2012,21,1060,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-150,13101,712,150,21889435,0,2012,31,1490,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-152,13101,712,152,35446716,0,2012,50,2005,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-154,13101,712,154,21214963,0,2012,30,1228,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-155,13101,712,155,21214963,0,2012,30,1640,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-156,13101,712,156,29060463,0,2012,41,1647,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-160,13101,712,160,41943272,0,2012,59,2753,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-162,13101,712,162,24082778,0,2012,34,1350,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-163,13101,712,163,21214963,0,2012,30,1215,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-164,13101,712,164,21214963,0,2012,30,1179,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-165,13101,712,165,29060463,0,2012,41,1436,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-168,13101,712,168,21889435,0,2012,31,1480,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-169,13101,712,169,41943272,0,2012,59,2752,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-170,13101,712,170,35446716,0,2012,50,2000,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-171,13101,712,171,24082778,0,2012,34,1425,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-172,13101,712,172,21214963,0,2012,30,1215,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-173,13101,712,173,21214963,0,2012,30,1283,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-174,13101,712,174,29060463,0,2012,41,1815,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-177,13101,712,177,21889435,0,2012,31,1395,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-180,13101,712,180,24082778,0,2012,34,1280,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-181,13101,712,181,21214963,0,2012,30,1658,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-181,13101,712,181,21214963,0,2012,30,1973,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-182,13101,712,182,21214963,0,2012,30,1226,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-185,13101,712,185,15022489,0,2012,21,1072,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-186,13101,712,186,21889435,0,2012,31,1394,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-189,13101,712,189,24082778,0,2012,34,1350,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-191,13101,712,191,21214963,0,2012,30,1228,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-192,13101,712,192,29060463,0,2012,41,1453,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-195,13101,712,195,21889435,0,2012,31,1395,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-197,13101,712,197,35446716,0,2012,50,2390,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-198,13101,712,198,24082778,0,2012,34,1780,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-199,13101,712,199,21214963,0,2012,30,1228,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-200,13101,712,200,21214963,0,2012,30,1228,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-201,13101,712,201,29060463,0,2012,41,1600,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-204,13101,712,204,21889435,0,2012,31,1395,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-206,13101,712,206,35446716,0,2012,50,2428,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-207,13101,712,207,24082778,0,2012,34,1350,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-208,13101,712,208,21214963,0,2012,30,1290,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-209,13101,712,209,21214963,0,2012,30,1297,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-210,13101,712,210,29060463,0,2012,41,1605,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-213,13101,712,213,21889435,0,2012,31,1395,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-217,13101,712,217,21214963,0,2012,30,1228,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-218,13101,712,218,21214963,0,2012,30,1280,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-219,13101,712,219,29060463,0,2012,41,1798,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-221,13101,712,221,15022489,0,2012,21,1031,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-222,13101,712,222,21889435,0,2012,31,1480,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-223,13101,712,223,41943272,0,2012,59,2855,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-225,13101,712,225,24082778,0,2012,34,1390,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-226,13101,712,226,21214963,0,2012,30,1297,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-227,13101,712,227,21214963,0,2012,30,1270,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-228,13101,712,228,29060463,0,2012,41,1864,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-229,13101,712,229,15022489,0,2012,21,1031,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-234,13101,712,234,24082778,0,2012,34,1350,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-235,13101,712,235,21214963,0,2012,30,658,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-235,13101,712,235,21214963,0,2012,30,1220,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-236,13101,712,236,21214963,0,2012,30,658,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-236,13101,712,236,21214963,0,2012,30,1220,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-237,13101,712,237,29060463,0,2012,41,1436,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-238,13101,712,238,15022489,0,2012,21,1025,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-239,13101,712,239,15022489,0,2012,21,1024,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-240,13101,712,240,21889435,0,2012,31,1470,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-243,13101,712,243,24082778,0,2012,34,1460,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-244,13101,712,244,21214963,0,2012,30,1270,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-245,13101,712,245,21214963,0,2012,30,1270,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-247,13101,712,247,15022489,0,2012,21,1031,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-249,13101,712,249,21889435,0,2012,31,1412,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-251,13101,712,251,35446716,0,2012,50,2445,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
"13101-712-255,13101,712,255,29060463,0,2012,41,1652,""SANTIAGO"",13.1813883222,15.778243286,0.141082533181,-0.0186269903013,1,1"
